Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 10:54:49.525250000,0,0.472,-0.041,-0.607,0
2023-05-12 10:54:49.535300000,0,0.501,-0.052,-0.546,0.0100500000000466
2023-05-12 10:54:49.545250000,0,0.408,-0.031,-0.57,0.02
2023-05-12 10:54:49.555250000,0,0.394,0.027,-0.527,0.03
2023-05-12 10:54:49.565300000,0,0.386,0.041,-0.533,0.0400500000000466
2023-05-12 10:54:49.575250000,0,0.257,0.062,-0.519,0.0500000000001164
2023-05-12 10:54:49.585250000,0,0.261,0.076,-0.525,0.0600000000001164
2023-05-12 10:54:49.595300000,0,0.164,0.066,-0.458,0.0700500000000466
2023-05-12 10:54:49.605250000,0,0.119,0.066,-0.455,0.0800000000001164
2023-05-12 10:54:49.615250000,0,0.072,0.017,-0.386,0.0900000000001164
2023-05-12 10:54:49.625250000,0,0.06,-0.005,-0.353,0.1
2023-05-12 10:54:49.635250000,0,-0.095,-0.017,-0.359,0.11
2023-05-12 10:54:49.645250000,0,-0.091,-0.019,-0.298,0.12
2023-05-12 10:54:49.655250000,0,-0.169,-0.001,-0.24,0.13
2023-05-12 10:54:49.665300000,0,-0.214,0.001,-0.214,0.140050000000047
2023-05-12 10:54:49.675250000,0,-0.208,0.035,-0.171,0.15
2023-05-12 10:54:49.685250000,0,-0.248,0.021,-0.148,0.160000000000116
2023-05-12 10:54:49.695250000,0,-0.314,0.054,-0.123,0.170000000000116
2023-05-12 10:54:49.705250000,0,-0.32,0.035,-0.056,0.180000000000116
2023-05-12 10:54:49.715250000,0,-0.417,0.011,-0.05,0.190000000000116
2023-05-12 10:54:49.725300000,0,-0.425,0,0.013,0.200050000000047
2023-05-12 10:54:49.735250000,0,-0.417,-0.011,0.035,0.210000000000116
2023-05-12 10:54:49.745250000,0,-0.492,-0.007,0.076,0.22
2023-05-12 10:54:49.755300000,0,-0.533,0.001,0.138,0.230050000000047
2023-05-12 10:54:49.765250000,0,-0.546,0.035,0.185,0.24
2023-05-12 10:54:49.775250000,0,-0.613,0.041,0.212,0.25
2023-05-12 10:54:49.785300000,0,-0.613,0.058,0.224,0.260050000000047
2023-05-12 10:54:49.795250000,0,-0.611,0.06,0.306,0.27
2023-05-12 10:54:49.805250000,0,-0.658,0.052,0.312,0.28
2023-05-12 10:54:49.815300000,0,-0.636,0.072,0.33,0.290050000000047
2023-05-12 10:54:49.825300000,0,-0.611,0.062,0.38,0.300050000000047
2023-05-12 10:54:49.835250000,0,-0.65,-0.011,0.4,0.310000000000116
2023-05-12 10:54:49.845300000,0,-0.623,-0.035,0.419,0.320050000000047
2023-05-12 10:54:49.855250000,0,-0.589,-0.091,0.435,0.330000000000116
2023-05-12 10:54:49.865250000,0,-0.587,-0.056,0.4,0.340000000000116
2023-05-12 10:54:49.875250000,0,-0.552,-0.041,0.431,0.35
2023-05-12 10:54:49.885250000,0,-0.527,0.011,0.453,0.36
2023-05-12 10:54:49.895250000,0,-0.501,0.082,0.451,0.37
2023-05-12 10:54:49.905250000,0,-0.46,0.083,0.453,0.38
2023-05-12 10:54:49.915300000,0,-0.458,0.083,0.433,0.390050000000047
2023-05-12 10:54:49.925250000,0,-0.431,0.064,0.462,0.4
2023-05-12 10:54:49.935250000,0,-0.388,-0.011,0.494,0.410000000000116
2023-05-12 10:54:49.945300000,0,-0.39,-0.044,0.486,0.420050000000047
2023-05-12 10:54:49.955250000,0,-0.306,-0.107,0.453,0.430000000000116
2023-05-12 10:54:49.965250000,0,-0.253,-0.111,0.447,0.440000000000116
2023-05-12 10:54:49.975300000,0,-0.25,-0.089,0.396,0.450050000000047
2023-05-12 10:54:49.985250000,0,-0.195,-0.074,0.384,0.460000000000116
2023-05-12 10:54:49.995250000,0,-0.109,-0.005,0.355,0.47
2023-05-12 10:54:50.005300000,0,-0.101,0.003,0.322,0.480050000000047
2023-05-12 10:54:50.015300000,0,0.003,0.066,0.294,0.490050000000047
2023-05-12 10:54:50.025300000,0,0.041,0.06,0.291,0.500050000000047
2023-05-12 10:54:50.035300000,0,0.064,0.058,0.234,0.510050000000047
2023-05-12 10:54:50.045300000,0,0.111,0.039,0.226,0.520050000000163
2023-05-12 10:54:50.055300000,0,0.142,-0.013,0.175,0.530050000000047
2023-05-12 10:54:50.065300000,0,0.148,-0.042,0.152,0.540050000000047
2023-05-12 10:54:50.075300000,0,0.263,-0.076,0.13,0.550050000000047
2023-05-12 10:54:50.085300000,0,0.267,-0.083,0.111,0.560050000000047
