Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 10:55:45.618000000,0,0.47,-0.019,-0.521,0
2023-05-12 10:55:45.628000000,0,0.492,0.001,-0.429,0.01
2023-05-12 10:55:45.638000000,0,0.402,0.019,-0.464,0.02
2023-05-12 10:55:45.648000000,0,0.339,0.044,-0.5,0.03
2023-05-12 10:55:45.658000000,0,0.357,0.048,-0.417,0.04
2023-05-12 10:55:45.668000000,0,0.285,0.044,-0.402,0.05
2023-05-12 10:55:45.678000000,0,0.173,0.052,-0.421,0.0600000000001164
2023-05-12 10:55:45.688000000,0,0.138,0.027,-0.367,0.0700000000001164
2023-05-12 10:55:45.698050000,0,0.113,0,-0.281,0.0800500000000466
2023-05-12 10:55:45.708000000,0,-0.003,-0.003,-0.306,0.0900000000001164
2023-05-12 10:55:45.718000000,0,-0.025,-0.017,-0.291,0.100000000000116
2023-05-12 10:55:45.728050000,0,-0.052,-0.031,-0.179,0.110050000000047
2023-05-12 10:55:45.738000000,0,-0.128,-0.029,-0.167,0.12
2023-05-12 10:55:45.748000000,0,-0.228,-0.005,-0.177,0.13
2023-05-12 10:55:45.758050000,0,-0.216,-0.009,-0.07,0.140050000000047
2023-05-12 10:55:45.768000000,0,-0.255,0.017,-0.017,0.15
2023-05-12 10:55:45.778000000,0,-0.345,0.042,-0.05,0.16
2023-05-12 10:55:45.788000000,0,-0.373,0.048,-0.005,0.17
2023-05-12 10:55:45.798000000,0,-0.341,0.048,0.107,0.180000000000116
2023-05-12 10:55:45.808000000,0,-0.453,0.052,0.076,0.190000000000116
2023-05-12 10:55:45.818000000,0,-0.511,0.029,0.113,0.200000000000116
2023-05-12 10:55:45.828000000,0,-0.474,-0.005,0.218,0.210000000000116
2023-05-12 10:55:45.838000000,0,-0.527,-0.025,0.265,0.220000000000116
2023-05-12 10:55:45.848000000,0,-0.603,-0.011,0.226,0.230000000000116
2023-05-12 10:55:45.858000000,0,-0.558,-0.023,0.291,0.240000000000116
2023-05-12 10:55:45.868000000,0,-0.568,-0.011,0.349,0.25
2023-05-12 10:55:45.878000000,0,-0.652,0.009,0.322,0.26
2023-05-12 10:55:45.888050000,0,-0.63,0.005,0.367,0.270050000000047
2023-05-12 10:55:45.898000000,0,-0.601,0.007,0.421,0.28
2023-05-12 10:55:45.908000000,0,-0.621,0.007,0.421,0.29
2023-05-12 10:55:45.918050000,0,-0.613,0.015,0.357,0.300050000000163
2023-05-12 10:55:45.928000000,0,-0.519,0.001,0.398,0.310000000000116
2023-05-12 10:55:45.938000000,0,-0.515,0.007,0.416,0.320000000000116
2023-05-12 10:55:45.948050000,0,-0.509,0.033,0.349,0.330050000000047
2023-05-12 10:55:45.958000000,0,-0.453,0.009,0.386,0.340000000000116
2023-05-12 10:55:45.968000000,0,-0.361,0.011,0.382,0.350000000000116
2023-05-12 10:55:45.978050000,0,-0.369,0.017,0.339,0.360050000000047
2023-05-12 10:55:45.988050000,0,-0.33,-0.005,0.316,0.370050000000047
2023-05-12 10:55:45.998000000,0,-0.23,-0.023,0.332,0.38
2023-05-12 10:55:46.008050000,0,-0.224,-0.035,0.324,0.390050000000047
2023-05-12 10:55:46.018050000,0,-0.218,-0.044,0.259,0.400050000000047
2023-05-12 10:55:46.028050000,0,-0.138,-0.07,0.281,0.410050000000047
2023-05-12 10:55:46.038050000,0,-0.08,-0.037,0.251,0.420050000000163
2023-05-12 10:55:46.048050000,0,-0.091,0.015,0.187,0.430050000000047
2023-05-12 10:55:46.058050000,0,0,0.031,0.171,0.440050000000047
2023-05-12 10:55:46.068050000,0,0.07,0.037,0.162,0.450050000000047
2023-05-12 10:55:46.078050000,0,0.07,0.046,0.109,0.460050000000047
2023-05-12 10:55:46.088050000,0,0.07,0.037,0.078,0.470050000000047
2023-05-12 10:55:46.098050000,0,0.162,0.001,0.091,0.480050000000047
2023-05-12 10:55:46.108050000,0,0.195,-0.007,0.068,0.490050000000047
2023-05-12 10:55:46.118050000,0,0.201,-0.019,-0.015,0.500050000000047
2023-05-12 10:55:46.128050000,0,0.294,-0.033,-0.048,0.510050000000047
2023-05-12 10:55:46.138050000,0,0.337,-0.031,-0.062,0.520050000000047
2023-05-12 10:55:46.148050000,0,0.318,0.005,-0.113,0.530050000000047
2023-05-12 10:55:46.158050000,0,0.361,0.013,-0.136,0.540050000000163
2023-05-12 10:55:46.168050000,0,0.425,0.009,-0.13,0.550050000000163
2023-05-12 10:55:46.178050000,0,0.412,0.017,-0.187,0.560050000000047
2023-05-12 10:55:46.188050000,0,0.419,0.042,-0.218,0.570050000000047
2023-05-12 10:55:46.198050000,0,0.476,0.05,-0.208,0.580050000000047
2023-05-12 10:55:46.208050000,0,0.462,0.052,-0.236,0.590050000000047
2023-05-12 10:55:46.218050000,0,0.423,0.07,-0.273,0.600050000000047
2023-05-12 10:55:46.228050000,0,0.443,0.05,-0.281,0.610050000000047
2023-05-12 10:55:46.238050000,0,0.447,0.011,-0.222,0.620050000000047
2023-05-12 10:55:46.248050000,0,0.416,0,-0.255,0.630050000000047
2023-05-12 10:55:46.258050000,0,0.398,-0.021,-0.324,0.640050000000047
2023-05-12 10:55:46.268050000,0,0.429,-0.035,-0.253,0.650050000000047
2023-05-12 10:55:46.278050000,0,0.373,-0.041,-0.292,0.660050000000047
2023-05-12 10:55:46.288050000,0,0.308,-0.011,-0.316,0.670050000000163
2023-05-12 10:55:46.298050000,0,0.361,-0.011,-0.265,0.680050000000047
2023-05-12 10:55:46.308050000,0,0.316,0,-0.248,0.690050000000047
2023-05-12 10:55:46.318050000,0,0.259,0.023,-0.3,0.700050000000047
2023-05-12 10:55:46.328050000,0,0.275,0.025,-0.283,0.710050000000047
2023-05-12 10:55:46.338050000,0,0.261,0.025,-0.228,0.720050000000047
2023-05-12 10:55:46.348050000,0,0.175,0.029,-0.259,0.730050000000047
2023-05-12 10:55:46.358050000,0,0.142,0.042,-0.232,0.740050000000047
2023-05-12 10:55:46.368050000,0,0.152,0.035,-0.177,0.750050000000047
2023-05-12 10:55:46.378050000,0,0.08,0.029,-0.187,0.760050000000047
2023-05-12 10:55:46.388050000,0,0.048,0.031,-0.187,0.770050000000047
2023-05-12 10:55:46.398050000,0,0.054,-0.003,-0.136,0.780050000000047
2023-05-12 10:55:46.408050000,0,0.007,-0.021,-0.109,0.790050000000163
2023-05-12 10:55:46.418050000,0,-0.064,-0.029,-0.132,0.800050000000163
2023-05-12 10:55:46.428050000,0,-0.083,-0.044,-0.074,0.810050000000047
2023-05-12 10:55:46.438050000,0,-0.08,-0.041,-0.023,0.820050000000047
2023-05-12 10:55:46.448050000,0,-0.121,-0.029,-0.027,0.830050000000047
2023-05-12 10:55:46.458050000,0,-0.173,0.003,-0.041,0.840050000000047
2023-05-12 10:55:46.468050000,0,-0.156,0.039,0.044,0.850050000000047
2023-05-12 10:55:46.478050000,0,-0.183,0.054,0.031,0.860050000000047
2023-05-12 10:55:46.488050000,0,-0.281,0.062,0.039,0.870050000000047
2023-05-12 10:55:46.498050000,0,-0.244,0.031,0.08,0.880050000000047
2023-05-12 10:55:46.508050000,0,-0.25,-0.001,0.134,0.890050000000047
2023-05-12 10:55:46.518050000,0,-0.298,-0.015,0.083,0.900050000000047
2023-05-12 10:55:46.528050000,0,-0.277,-0.042,0.097,0.910050000000047
2023-05-12 10:55:46.538050000,0,-0.263,-0.056,0.15,0.920050000000163
2023-05-12 10:55:46.548050000,0,-0.273,-0.041,0.164,0.930050000000047
2023-05-12 10:55:46.558050000,0,-0.335,-0.025,0.164,0.940050000000047
2023-05-12 10:55:46.568050000,0,-0.291,-0.005,0.193,0.950050000000047
2023-05-12 10:55:46.578050000,0,-0.304,0.013,0.208,0.960050000000047
2023-05-12 10:55:46.588050000,0,-0.322,0.025,0.148,0.970050000000047
2023-05-12 10:55:46.598050000,0,-0.273,0.011,0.185,0.980050000000047
2023-05-12 10:55:46.608050000,0,-0.261,0.013,0.201,0.990050000000047
2023-05-12 10:55:46.618050000,0,-0.306,0.023,0.167,1.00005000000005
2023-05-12 10:55:46.628050000,0,-0.269,0.013,0.187,1.01005000000005
2023-05-12 10:55:46.638050000,0,-0.236,-0.003,0.218,1.02005000000005
2023-05-12 10:55:46.648050000,0,-0.224,0,0.201,1.03005000000005
2023-05-12 10:55:46.658050000,0,-0.228,0.003,0.166,1.04005000000016
2023-05-12 10:55:46.668050000,0,-0.158,-0.005,0.179,1.05005000000016
2023-05-12 10:55:46.678050000,0,-0.175,-0.023,0.177,1.06005000000005
2023-05-12 10:55:46.688050000,0,-0.177,-0.027,0.138,1.07005000000005
