Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 10:57:46.304000000,0,0.486,0.019,-0.521,0
2023-05-12 10:57:46.313949999,0,0.482,0.017,-0.521,0.00994999999995343
2023-05-12 10:57:46.323949999,0,0.439,0.021,-0.527,0.0199499999999534
2023-05-12 10:57:46.334000000,0,0.425,0.033,-0.525,0.03
2023-05-12 10:57:46.344000000,0,0.402,0.029,-0.529,0.04
2023-05-12 10:57:46.353950000,0,0.392,0.035,-0.521,0.0499500000001863
2023-05-12 10:57:46.364000000,0,0.343,0.025,-0.509,0.06
2023-05-12 10:57:46.374000000,0,0.298,0.021,-0.509,0.07
2023-05-12 10:57:46.383950000,0,0.259,0.005,-0.458,0.0799500000001863
2023-05-12 10:57:46.394000000,0,0.244,0.003,-0.457,0.09
2023-05-12 10:57:46.404000000,0,0.173,-0.005,-0.431,0.1
2023-05-12 10:57:46.413950000,0,0.15,0,-0.414,0.109950000000186
2023-05-12 10:57:46.424000000,0,0.101,0.005,-0.392,0.12
2023-05-12 10:57:46.434000000,0,0.089,0,-0.373,0.13
2023-05-12 10:57:46.443950000,0,-0.023,0.007,-0.332,0.139950000000186
2023-05-12 10:57:46.454000000,0,-0.048,0.015,-0.322,0.150000000000233
2023-05-12 10:57:46.464000000,0,-0.115,0.015,-0.285,0.160000000000233
2023-05-12 10:57:46.473949999,0,-0.158,0.019,-0.271,0.169949999999953
2023-05-12 10:57:46.484000000,0,-0.193,0.011,-0.236,0.180000000000233
2023-05-12 10:57:46.494000000,0,-0.22,0.009,-0.214,0.190000000000233
2023-05-12 10:57:46.503949999,0,-0.292,0.001,-0.167,0.199949999999953
2023-05-12 10:57:46.514000000,0,-0.308,0,-0.162,0.210000000000233
2023-05-12 10:57:46.524000000,0,-0.39,0.003,-0.113,0.22
2023-05-12 10:57:46.534000000,0,-0.408,0.015,-0.085,0.23
2023-05-12 10:57:46.544000000,0,-0.496,0.021,-0.039,0.24
2023-05-12 10:57:46.554000000,0,-0.521,0.025,-0.033,0.25
2023-05-12 10:57:46.564000000,0,-0.613,0.037,0.017,0.26
2023-05-12 10:57:46.573949999,0,-0.623,0.033,0.033,0.269949999999953
2023-05-12 10:57:46.584000000,0,-0.716,0.037,0.074,0.28
2023-05-12 10:57:46.594000000,0,-0.748,0.035,0.103,0.29
2023-05-12 10:57:46.603950000,0,-0.81,0.052,0.142,0.299950000000186
2023-05-12 10:57:46.614000000,0,-0.843,0.044,0.162,0.31
2023-05-12 10:57:46.624000000,0,-0.871,0.076,0.199,0.32
2023-05-12 10:57:46.633950000,0,-0.908,0.089,0.22,0.329950000000186
2023-05-12 10:57:46.644000000,0,-0.931,0.093,0.24,0.34
2023-05-12 10:57:46.654000000,0,-0.982,0.103,0.271,0.35
2023-05-12 10:57:46.664000000,0,-1.009,0.103,0.308,0.36
2023-05-12 10:57:46.674000000,0,-1.031,0.097,0.335,0.37
2023-05-12 10:57:46.684000000,0,-1.082,0.085,0.365,0.38
2023-05-12 10:57:46.693950000,0,-1.091,0.076,0.369,0.389950000000186
2023-05-12 10:57:46.704000000,0,-1.126,0.078,0.41,0.400000000000233
2023-05-12 10:57:46.714000000,0,-1.123,0.068,0.435,0.410000000000233
2023-05-12 10:57:46.724000000,0,-1.154,0.072,0.414,0.420000000000233
2023-05-12 10:57:46.734000000,0,-1.13,0.082,0.445,0.430000000000233
2023-05-12 10:57:46.744000000,0,-1.103,0.082,0.404,0.440000000000233
2023-05-12 10:57:46.754000000,0,-1.072,0.07,0.384,0.450000000000233
2023-05-12 10:57:46.764000000,0,-1.035,0.062,0.339,0.460000000000233
2023-05-12 10:57:46.774000000,0,-0.964,0.07,0.32,0.47
2023-05-12 10:57:46.784000000,0,-0.875,0.046,0.259,0.48
2023-05-12 10:57:46.794000000,0,-0.853,0.052,0.253,0.49
2023-05-12 10:57:46.804000000,0,-0.787,0.048,0.212,0.5
2023-05-12 10:57:46.814000000,0,-0.705,0.044,0.193,0.51
2023-05-12 10:57:46.824000000,0,-0.652,0.042,0.16,0.52
2023-05-12 10:57:46.834000000,0,-0.617,0.037,0.13,0.53
2023-05-12 10:57:46.844000000,0,-0.562,0.058,0.109,0.54
2023-05-12 10:57:46.854000000,0,-0.498,0.027,0.107,0.55
2023-05-12 10:57:46.864000000,0,-0.476,0.041,0.052,0.56
2023-05-12 10:57:46.874000000,0,-0.447,0.029,0.013,0.57
2023-05-12 10:57:46.884000000,0,-0.404,0.042,0.005,0.58
2023-05-12 10:57:46.894000000,0,-0.412,0.042,-0.009,0.59
2023-05-12 10:57:46.904000000,0,-0.384,0.037,-0.027,0.6
2023-05-12 10:57:46.914000000,0,-0.361,0.05,-0.039,0.61
2023-05-12 10:57:46.924000000,0,-0.341,0.035,-0.029,0.62
2023-05-12 10:57:46.934000000,0,-0.332,0.039,-0.046,0.63
2023-05-12 10:57:46.944000000,0,-0.345,0.025,-0.05,0.64
2023-05-12 10:57:46.954000000,0,-0.3,0.019,-0.046,0.650000000000233
2023-05-12 10:57:46.964000000,0,-0.294,0.005,-0.037,0.660000000000233
2023-05-12 10:57:46.974000000,0,-0.273,0.009,-0.097,0.670000000000233
2023-05-12 10:57:46.984000000,0,-0.267,0.013,-0.095,0.680000000000233
2023-05-12 10:57:46.994000000,0,-0.226,0.011,-0.087,0.690000000000233
