Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 10:56:01.658800000,0,0.583,0.019,-0.64,0
2023-05-12 10:56:01.668800000,0,0.552,-0.017,-0.615,0.01
2023-05-12 10:56:01.678800000,0,0.5,-0.019,-0.599,0.02
2023-05-12 10:56:01.688800000,0,0.443,0.003,-0.599,0.03
2023-05-12 10:56:01.698800000,0,0.417,0.005,-0.537,0.04
2023-05-12 10:56:01.708800000,0,0.306,0.013,-0.533,0.0500000000001164
2023-05-12 10:56:01.718800000,0,0.255,0.052,-0.498,0.06
2023-05-12 10:56:01.728800000,0,0.179,0.06,-0.464,0.07
2023-05-12 10:56:01.738800000,0,0.099,0.042,-0.394,0.08
2023-05-12 10:56:01.748800000,0,0.001,0.023,-0.378,0.09
2023-05-12 10:56:01.758800000,0,-0.056,0.025,-0.31,0.1
2023-05-12 10:56:01.768800000,0,-0.097,-0.027,-0.251,0.11
2023-05-12 10:56:01.778800000,0,-0.187,-0.042,-0.234,0.12
2023-05-12 10:56:01.788800000,0,-0.246,-0.017,-0.181,0.13
2023-05-12 10:56:01.798800000,0,-0.265,0.007,-0.14,0.14
2023-05-12 10:56:01.808800000,0,-0.355,0.003,-0.048,0.15
2023-05-12 10:56:01.818800000,0,-0.425,0.025,-0.029,0.16
2023-05-12 10:56:01.828800000,0,-0.449,0.05,0.037,0.170000000000116
2023-05-12 10:56:01.838800000,0,-0.482,0.009,0.076,0.180000000000116
2023-05-12 10:56:01.848800000,0,-0.58,-0.007,0.111,0.19
2023-05-12 10:56:01.858800000,0,-0.597,-0.003,0.167,0.2
2023-05-12 10:56:01.868800000,0,-0.636,-0.011,0.238,0.21
2023-05-12 10:56:01.878800000,0,-0.712,0.013,0.281,0.22
2023-05-12 10:56:01.888800000,0,-0.773,0.054,0.324,0.23
2023-05-12 10:56:01.898800000,0,-0.777,0.07,0.408,0.24
2023-05-12 10:56:01.908800000,0,-0.804,0.056,0.453,0.25
2023-05-12 10:56:01.918800000,0,-0.833,0.052,0.435,0.26
2023-05-12 10:56:01.928800000,0,-0.816,0.042,0.484,0.27
2023-05-12 10:56:01.938800000,0,-0.82,-0.003,0.521,0.28
2023-05-12 10:56:01.948800000,0,-0.812,-0.037,0.539,0.29
2023-05-12 10:56:01.958800000,0,-0.787,-0.041,0.527,0.300000000000116
2023-05-12 10:56:01.968800000,0,-0.708,-0.044,0.527,0.31
2023-05-12 10:56:01.978800000,0,-0.679,-0.037,0.535,0.32
2023-05-12 10:56:01.988800000,0,-0.615,-0.003,0.488,0.33
2023-05-12 10:56:01.998800000,0,-0.587,0.009,0.519,0.34
2023-05-12 10:56:02.008800000,0,-0.5,0.025,0.484,0.35
2023-05-12 10:56:02.018850000,0,-0.451,0.042,0.423,0.360050000000047
2023-05-12 10:56:02.028849999,0,-0.39,0.042,0.437,0.37004999999993
2023-05-12 10:56:02.038800000,0,-0.292,0.013,0.408,0.38
2023-05-12 10:56:02.048849999,0,-0.287,0.005,0.382,0.39004999999993
2023-05-12 10:56:02.058849999,0,-0.205,-0.009,0.335,0.40004999999993
2023-05-12 10:56:02.068850000,0,-0.152,-0.041,0.314,0.410050000000047
2023-05-12 10:56:02.078850000,0,-0.087,-0.048,0.292,0.420050000000047
2023-05-12 10:56:02.088850000,0,-0.056,-0.048,0.222,0.430050000000047
2023-05-12 10:56:02.098850000,0,0.011,-0.029,0.22,0.440050000000047
2023-05-12 10:56:02.108850000,0,0.091,-0.033,0.169,0.450050000000047
2023-05-12 10:56:02.118850000,0,0.13,0.001,0.117,0.460050000000047
2023-05-12 10:56:02.128850000,0,0.216,0.035,0.064,0.470050000000047
2023-05-12 10:56:02.138800000,0,0.267,0.035,0.035,0.48
2023-05-12 10:56:02.148850000,0,0.318,0.035,-0.015,0.490050000000047
2023-05-12 10:56:02.158849999,0,0.357,0.029,-0.058,0.50004999999993
2023-05-12 10:56:02.168800000,0,0.423,0.005,-0.097,0.51
2023-05-12 10:56:02.178849999,0,0.458,-0.025,-0.142,0.52004999999993
2023-05-12 10:56:02.188850000,0,0.476,-0.021,-0.177,0.530050000000047
2023-05-12 10:56:02.198850000,0,0.519,-0.015,-0.212,0.540050000000047
2023-05-12 10:56:02.208850000,0,0.527,-0.011,-0.222,0.550050000000047
2023-05-12 10:56:02.218850000,0,0.542,0.013,-0.273,0.560050000000047
2023-05-12 10:56:02.228800000,0,0.542,0.039,-0.294,0.57
2023-05-12 10:56:02.238850000,0,0.587,0.035,-0.306,0.580050000000047
2023-05-12 10:56:02.248850000,0,0.574,0.019,-0.333,0.590050000000047
2023-05-12 10:56:02.258850000,0,0.583,0.041,-0.365,0.600050000000047
2023-05-12 10:56:02.268850000,0,0.582,0.039,-0.384,0.610050000000047
2023-05-12 10:56:02.278849999,0,0.556,0.035,-0.39,0.62004999999993
2023-05-12 10:56:02.288849999,0,0.535,0.044,-0.431,0.63004999999993
2023-05-12 10:56:02.298849999,0,0.539,0.06,-0.386,0.64004999999993
2023-05-12 10:56:02.308849999,0,0.515,0.048,-0.39,0.65004999999993
2023-05-12 10:56:02.318850000,0,0.468,0.044,-0.408,0.660050000000047
2023-05-12 10:56:02.328850000,0,0.451,0.037,-0.396,0.670050000000047
2023-05-12 10:56:02.338850000,0,0.412,0.013,-0.371,0.680050000000047
2023-05-12 10:56:02.348850000,0,0.347,-0.015,-0.367,0.690050000000047
2023-05-12 10:56:02.358850000,0,0.298,-0.029,-0.353,0.700050000000047
2023-05-12 10:56:02.368850000,0,0.269,-0.023,-0.302,0.710050000000047
2023-05-12 10:56:02.378850000,0,0.207,-0.027,-0.306,0.720050000000047
2023-05-12 10:56:02.388850000,0,0.15,0.011,-0.279,0.730050000000047
2023-05-12 10:56:02.398850000,0,0.109,0.027,-0.23,0.740050000000047
2023-05-12 10:56:02.408849999,0,0.05,0.042,-0.21,0.75004999999993
2023-05-12 10:56:02.418849999,0,0.005,0.046,-0.203,0.76004999999993
2023-05-12 10:56:02.428849999,0,-0.031,0.035,-0.166,0.77004999999993
2023-05-12 10:56:02.438850000,0,-0.05,0.023,-0.134,0.780050000000047
2023-05-12 10:56:02.448850000,0,-0.107,-0.013,-0.128,0.790050000000047
2023-05-12 10:56:02.458850000,0,-0.117,-0.015,-0.101,0.800050000000047
2023-05-12 10:56:02.468850000,0,-0.146,-0.025,-0.06,0.810050000000047
2023-05-12 10:56:02.478850000,0,-0.21,-0.023,-0.025,0.820050000000047
2023-05-12 10:56:02.488850000,0,-0.236,-0.023,0.001,0.830050000000047
2023-05-12 10:56:02.498850000,0,-0.275,-0.017,0.044,0.840050000000047
2023-05-12 10:56:02.508850000,0,-0.294,-0.013,0.07,0.850050000000047
2023-05-12 10:56:02.518850000,0,-0.333,-0.003,0.091,0.860050000000047
2023-05-12 10:56:02.528849999,0,-0.351,0.013,0.121,0.87004999999993
2023-05-12 10:56:02.538849999,0,-0.419,0.035,0.162,0.88004999999993
2023-05-12 10:56:02.548849999,0,-0.457,0.031,0.203,0.89004999999993
2023-05-12 10:56:02.558849999,0,-0.468,0.027,0.234,0.90004999999993
2023-05-12 10:56:02.568850000,0,-0.466,0.005,0.265,0.910050000000047
2023-05-12 10:56:02.578850000,0,-0.48,-0.001,0.242,0.920050000000047
2023-05-12 10:56:02.588850000,0,-0.496,0.005,0.265,0.930050000000047
2023-05-12 10:56:02.598850000,0,-0.449,0.003,0.285,0.940050000000047
2023-05-12 10:56:02.608850000,0,-0.455,-0.007,0.302,0.950050000000047
2023-05-12 10:56:02.618850000,0,-0.443,-0.013,0.271,0.960050000000047
2023-05-12 10:56:02.628850000,0,-0.406,-0.021,0.277,0.970050000000047
2023-05-12 10:56:02.638850000,0,-0.359,-0.017,0.291,0.980050000000047
2023-05-12 10:56:02.648850000,0,-0.359,-0.021,0.273,0.990050000000047
2023-05-12 10:56:02.658849999,0,-0.341,-0.003,0.287,1.00004999999993
2023-05-12 10:56:02.668849999,0,-0.283,0.001,0.285,1.01004999999993
2023-05-12 10:56:02.678849999,0,-0.283,0.013,0.275,1.02004999999993
2023-05-12 10:56:02.688850000,0,-0.267,0.029,0.248,1.03005000000005
2023-05-12 10:56:02.698850000,0,-0.248,0.023,0.253,1.04005000000005
2023-05-12 10:56:02.708850000,0,-0.207,0.013,0.257,1.05005000000005
2023-05-12 10:56:02.718850000,0,-0.193,-0.005,0.222,1.06005000000005
2023-05-12 10:56:02.728850000,0,-0.154,0,0.207,1.07005000000005
2023-05-12 10:56:02.738850000,0,-0.136,-0.019,0.197,1.08005000000005
2023-05-12 10:56:02.748850000,0,-0.105,-0.021,0.195,1.09005000000005
2023-05-12 10:56:02.758850000,0,-0.083,-0.017,0.171,1.10005000000005
2023-05-12 10:56:02.768850000,0,-0.027,-0.027,0.16,1.11005000000005
2023-05-12 10:56:02.778849999,0,0.031,-0.029,0.119,1.12004999999993
2023-05-12 10:56:02.788849999,0,0.048,-0.005,0.074,1.13004999999993
2023-05-12 10:56:02.798849999,0,0.121,0.011,0.039,1.14004999999993
2023-05-12 10:56:02.808849999,0,0.15,0.021,0.039,1.15004999999993
2023-05-12 10:56:02.818850000,0,0.173,0.023,-0.009,1.16005000000005
2023-05-12 10:56:02.828850000,0,0.191,0.037,-0.041,1.17005000000005
2023-05-12 10:56:02.838850000,0,0.244,0.011,-0.031,1.18005000000005
2023-05-12 10:56:02.848850000,0,0.238,-0.009,-0.058,1.19005000000005
2023-05-12 10:56:02.858850000,0,0.242,-0.003,-0.078,1.20005000000005
2023-05-12 10:56:02.868850000,0,0.257,-0.021,-0.087,1.21005000000005
2023-05-12 10:56:02.878850000,0,0.263,-0.023,-0.097,1.22005000000005
2023-05-12 10:56:02.888850000,0,0.253,-0.021,-0.119,1.23005000000005
2023-05-12 10:56:02.898850000,0,0.267,-0.021,-0.138,1.24005000000005
2023-05-12 10:56:02.908849999,0,0.291,-0.011,-0.14,1.25004999999993
2023-05-12 10:56:02.918849999,0,0.287,-0.001,-0.167,1.26004999999993
2023-05-12 10:56:02.928849999,0,0.308,0.027,-0.191,1.27004999999993
2023-05-12 10:56:02.938850000,0,0.31,0.029,-0.183,1.28005000000005
2023-05-12 10:56:02.948850000,0,0.316,0.048,-0.216,1.29005000000005
2023-05-12 10:56:02.958850000,0,0.292,0.066,-0.205,1.30005000000005
2023-05-12 10:56:02.968850000,0,0.314,0.054,-0.21,1.31005000000005
2023-05-12 10:56:02.978850000,0,0.316,0.035,-0.22,1.32005000000005
2023-05-12 10:56:02.988850000,0,0.277,0.017,-0.236,1.33005000000005
