Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 10:56:35.840450000,0,0.671,0.003,-0.535,0
2023-05-12 10:56:35.850450000,0,0.615,0.005,-0.539,0.01
2023-05-12 10:56:35.860450000,0,0.529,0.035,-0.58,0.02
2023-05-12 10:56:35.870450000,0,0.515,0.048,-0.541,0.0299999999998836
2023-05-12 10:56:35.880450000,0,0.501,0.052,-0.492,0.0399999999998836
2023-05-12 10:56:35.890450000,0,0.433,0.046,-0.527,0.0499999999998836
2023-05-12 10:56:35.900500000,0,0.337,0.029,-0.515,0.0600499999998137
2023-05-12 10:56:35.910450000,0,0.304,0.019,-0.468,0.0699999999998836
2023-05-12 10:56:35.920450000,0,0.31,-0.005,-0.443,0.0799999999998836
2023-05-12 10:56:35.930500000,0,0.224,-0.019,-0.431,0.0900499999999301
2023-05-12 10:56:35.940450000,0,0.125,-0.013,-0.396,0.0999999999998836
2023-05-12 10:56:35.950450000,0,0.062,0.001,-0.363,0.109999999999884
2023-05-12 10:56:35.960500000,0,0.035,0.013,-0.228,0.12004999999993
2023-05-12 10:56:35.970450000,0,-0.06,0.013,-0.22,0.129999999999884
2023-05-12 10:56:35.980450000,0,-0.15,0.023,-0.21,0.139999999999884
2023-05-12 10:56:35.990500000,0,-0.226,0.013,-0.132,0.15004999999993
2023-05-12 10:56:36.000500000,0,-0.236,-0.007,-0.041,0.16004999999993
2023-05-12 10:56:36.010500000,0,-0.371,-0.013,-0.023,0.17004999999993
2023-05-12 10:56:36.020500000,0,-0.455,-0.025,0.005,0.18004999999993
2023-05-12 10:56:36.030500000,0,-0.503,-0.023,0.068,0.19004999999993
2023-05-12 10:56:36.040500000,0,-0.539,-0.011,0.175,0.20004999999993
2023-05-12 10:56:36.050500000,0,-0.603,0.011,0.208,0.210049999999814
2023-05-12 10:56:36.060500000,0,-0.685,0.035,0.197,0.220049999999814
2023-05-12 10:56:36.070500000,0,-0.705,0.041,0.263,0.230049999999814
2023-05-12 10:56:36.080500000,0,-0.675,0.054,0.33,0.240049999999814
2023-05-12 10:56:36.090500000,0,-0.72,0.062,0.355,0.250049999999814
2023-05-12 10:56:36.100500000,0,-0.787,0.054,0.355,0.260049999999814
2023-05-12 10:56:36.110500000,0,-0.761,0.042,0.39,0.270049999999814
2023-05-12 10:56:36.120500000,0,-0.744,0.023,0.451,0.280049999999814
2023-05-12 10:56:36.130500000,0,-0.74,0.005,0.48,0.290049999999814
2023-05-12 10:56:36.140500000,0,-0.773,0.001,0.406,0.300049999999814
2023-05-12 10:56:36.150500000,0,-0.746,0,0.439,0.310049999999814
2023-05-12 10:56:36.160500000,0,-0.681,0.001,0.474,0.320049999999814
2023-05-12 10:56:36.170500000,0,-0.65,0.017,0.486,0.330050000000047
2023-05-12 10:56:36.180500000,0,-0.669,0.029,0.392,0.34004999999993
2023-05-12 10:56:36.190500000,0,-0.632,0.029,0.433,0.35004999999993
