Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 10:22:29.652350000,0,0.71,0.037,-0.611,0
2023-05-12 10:22:29.662400000,0,0.662,0.039,-0.634,0.0100499999999302
2023-05-12 10:22:29.672350000,0,0.597,0.05,-0.623,0.02
2023-05-12 10:22:29.682350000,0,0.546,0.058,-0.589,0.03
2023-05-12 10:22:29.692400000,0,0.47,0.06,-0.574,0.0400499999999301
2023-05-12 10:22:29.702349999,0,0.458,0.05,-0.558,0.0499999999998836
2023-05-12 10:22:29.712349999,0,0.412,0.031,-0.535,0.0599999999998836
2023-05-12 10:22:29.722400000,0,0.371,0.013,-0.574,0.0700499999999302
2023-05-12 10:22:29.732400000,0,0.386,-0.003,-0.554,0.0800500000000466
2023-05-12 10:22:29.742349999,0,0.365,-0.023,-0.556,0.0899999999998836
2023-05-12 10:22:29.752400000,0,0.291,-0.033,-0.49,0.10004999999993
2023-05-12 10:22:29.762400000,0,0.23,-0.015,-0.447,0.11004999999993
2023-05-12 10:22:29.772350000,0,0.123,-0.003,-0.419,0.12
2023-05-12 10:22:29.782400000,0,0.058,0.019,-0.375,0.13004999999993
2023-05-12 10:22:29.792400000,0,0.017,0.021,-0.265,0.14004999999993
2023-05-12 10:22:29.802350000,0,-0.115,0.025,-0.261,0.15
2023-05-12 10:22:29.812400000,0,-0.175,0.007,-0.242,0.16004999999993
2023-05-12 10:22:29.822400000,0,-0.193,-0.005,-0.183,0.17004999999993
2023-05-12 10:22:29.832400000,0,-0.281,-0.005,-0.158,0.18004999999993
2023-05-12 10:22:29.842400000,0,-0.302,-0.025,-0.16,0.19004999999993
2023-05-12 10:22:29.852400000,0,-0.312,-0.023,-0.089,0.20004999999993
2023-05-12 10:22:29.862349999,0,-0.351,0.005,-0.093,0.209999999999884
2023-05-12 10:22:29.872400000,0,-0.365,0.041,-0.031,0.220050000000047
2023-05-12 10:22:29.882400000,0,-0.347,0.054,-0.023,0.23004999999993
2023-05-12 10:22:29.892400000,0,-0.38,0.07,-0.005,0.24004999999993
2023-05-12 10:22:29.902350000,0,-0.371,0.06,0.021,0.25
2023-05-12 10:22:29.912400000,0,-0.367,0.025,0.041,0.26004999999993
2023-05-12 10:22:29.922400000,0,-0.423,0.011,0.085,0.27004999999993
2023-05-12 10:22:29.932350000,0,-0.437,-0.015,0.123,0.28
2023-05-12 10:22:29.942400000,0,-0.478,-0.021,0.177,0.29004999999993
2023-05-12 10:22:29.952400000,0,-0.523,-0.019,0.203,0.30004999999993
2023-05-12 10:22:29.962349999,0,-0.535,-0.003,0.265,0.309999999999884
2023-05-12 10:22:29.972400000,0,-0.597,0.031,0.291,0.32004999999993
2023-05-12 10:22:29.982400000,0,-0.642,0.05,0.335,0.330050000000047
2023-05-12 10:22:29.992349999,0,-0.607,0.046,0.382,0.339999999999884
2023-05-12 10:22:30.002400000,0,-0.642,0.042,0.398,0.35004999999993
2023-05-12 10:22:30.012400000,0,-0.638,0.029,0.373,0.36004999999993
2023-05-12 10:22:30.022400000,0,-0.566,-0.007,0.4,0.37004999999993
2023-05-12 10:22:30.032400000,0,-0.57,-0.027,0.445,0.38004999999993
2023-05-12 10:22:30.042400000,0,-0.55,-0.021,0.402,0.39004999999993
2023-05-12 10:22:30.052400000,0,-0.474,-0.037,0.425,0.40004999999993
2023-05-12 10:22:30.062400000,0,-0.451,-0.033,0.421,0.41004999999993
2023-05-12 10:22:30.072400000,0,-0.412,-0.005,0.398,0.42004999999993
2023-05-12 10:22:30.082449999,0,-0.382,0.015,0.423,0.43009999999986
2023-05-12 10:22:30.092400000,0,-0.38,0.035,0.433,0.44004999999993
2023-05-12 10:22:30.102400000,0,-0.359,0.042,0.458,0.45004999999993
2023-05-12 10:22:30.112400000,0,-0.332,0.035,0.443,0.460050000000047
2023-05-12 10:22:30.122400000,0,-0.357,0.001,0.447,0.470050000000047
2023-05-12 10:22:30.132400000,0,-0.304,-0.031,0.462,0.48004999999993
2023-05-12 10:22:30.142450000,0,-0.291,-0.044,0.46,0.490099999999977
2023-05-12 10:22:30.152400000,0,-0.318,-0.06,0.445,0.50004999999993
2023-05-12 10:22:30.162400000,0,-0.251,-0.068,0.457,0.51004999999993
2023-05-12 10:22:30.172400000,0,-0.207,-0.042,0.439,0.52004999999993
2023-05-12 10:22:30.182400000,0,-0.179,-0.019,0.392,0.53004999999993
2023-05-12 10:22:30.192400000,0,-0.093,0.007,0.39,0.54004999999993
2023-05-12 10:22:30.202400000,0,-0.046,0.029,0.349,0.55004999999993
2023-05-12 10:22:30.212400000,0,-0.015,0.046,0.296,0.56004999999993
2023-05-12 10:22:30.222400000,0,0.082,0.039,0.324,0.57004999999993
2023-05-12 10:22:30.232400000,0,0.107,0.017,0.269,0.580050000000047
2023-05-12 10:22:30.242450000,0,0.132,-0.005,0.222,0.590099999999977
2023-05-12 10:22:30.252400000,0,0.201,-0.025,0.244,0.60004999999993
2023-05-12 10:22:30.262400000,0,0.212,-0.039,0.218,0.61004999999993
2023-05-12 10:22:30.272450000,0,0.205,-0.019,0.183,0.620099999999977
2023-05-12 10:22:30.282400000,0,0.267,-0.005,0.175,0.63004999999993
2023-05-12 10:22:30.292400000,0,0.253,0.011,0.136,0.64004999999993
2023-05-12 10:22:30.302450000,0,0.279,0.027,0.117,0.650099999999977
2023-05-12 10:22:30.312400000,0,0.328,0.023,0.091,0.66004999999993
2023-05-12 10:22:30.322400000,0,0.306,0.035,0.056,0.67004999999993
2023-05-12 10:22:30.332449999,0,0.335,0.031,0.041,0.68009999999986
2023-05-12 10:22:30.342400000,0,0.39,0.023,0.003,0.69004999999993
2023-05-12 10:22:30.352400000,0,0.39,0,-0.027,0.70004999999993
2023-05-12 10:22:30.362450000,0,0.449,-0.003,-0.068,0.710099999999977
2023-05-12 10:22:30.372450000,0,0.496,-0.005,-0.097,0.720099999999977
2023-05-12 10:22:30.382400000,0,0.498,0.013,-0.123,0.73004999999993
2023-05-12 10:22:30.392450000,0,0.523,0.039,-0.16,0.740099999999977
2023-05-12 10:22:30.402450000,0,0.56,0.058,-0.185,0.750099999999977
2023-05-12 10:22:30.412400000,0,0.533,0.066,-0.22,0.76004999999993
2023-05-12 10:22:30.422400000,0,0.58,0.085,-0.21,0.77004999999993
2023-05-12 10:22:30.432450000,0,0.558,0.085,-0.259,0.780099999999977
2023-05-12 10:22:30.442400000,0,0.535,0.066,-0.281,0.79004999999993
2023-05-12 10:22:30.452400000,0,0.542,0.048,-0.263,0.80004999999993
2023-05-12 10:22:30.462400000,0,0.519,0.029,-0.292,0.81004999999993
2023-05-12 10:22:30.472400000,0,0.488,0.001,-0.312,0.82004999999993
