Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 10:23:49.136400000,0,0.558,0.07,-0.554,0
2023-05-12 10:23:49.146400000,0,0.531,0.017,-0.558,0.01
2023-05-12 10:23:49.156350000,0,0.523,-0.009,-0.562,0.0199499999999534
2023-05-12 10:23:49.166400000,0,0.453,-0.035,-0.496,0.0299999999998836
2023-05-12 10:23:49.176400000,0,0.384,-0.048,-0.472,0.0399999999998836
2023-05-12 10:23:49.186400000,0,0.318,-0.039,-0.47,0.0499999999998836
2023-05-12 10:23:49.196400000,0,0.261,-0.017,-0.398,0.0599999999998836
2023-05-12 10:23:49.206400000,0,0.201,0.023,-0.367,0.0699999999998836
2023-05-12 10:23:49.216349999,0,0.105,0.029,-0.363,0.079949999999837
2023-05-12 10:23:49.226400000,0,0.072,0.025,-0.341,0.0899999999998836
2023-05-12 10:23:49.236400000,0,0.048,0.037,-0.326,0.0999999999998836
2023-05-12 10:23:49.246400000,0,0.005,0.015,-0.316,0.109999999999884
2023-05-12 10:23:49.256400000,0,-0.058,-0.005,-0.271,0.12
2023-05-12 10:23:49.266400000,0,-0.089,0,-0.23,0.13
2023-05-12 10:23:49.276150000,0,-0.128,0.005,-0.205,0.139749999999884
2023-05-12 10:23:49.286400000,0,-0.14,0,-0.197,0.149999999999884
2023-05-12 10:23:49.296400000,0,-0.189,0.029,-0.169,0.159999999999884
2023-05-12 10:23:49.306400000,0,-0.205,0.039,-0.138,0.169999999999884
2023-05-12 10:23:49.316400000,0,-0.251,0.023,-0.089,0.179999999999884
2023-05-12 10:23:49.326400000,0,-0.267,0.013,-0.07,0.189999999999884
2023-05-12 10:23:49.336400000,0,-0.339,0.013,-0.031,0.199999999999884
2023-05-12 10:23:49.346400000,0,-0.363,-0.001,-0.007,0.209999999999884
2023-05-12 10:23:49.356400000,0,-0.449,-0.029,0.091,0.219999999999884
2023-05-12 10:23:49.366400000,0,-0.472,-0.017,0.115,0.229999999999884
2023-05-12 10:23:49.376400000,0,-0.562,0.005,0.171,0.24
2023-05-12 10:23:49.386400000,0,-0.583,0.013,0.187,0.25
2023-05-12 10:23:49.396400000,0,-0.611,0.05,0.25,0.26
2023-05-12 10:23:49.406400000,0,-0.628,0.093,0.279,0.269999999999884
2023-05-12 10:23:49.416400000,0,-0.65,0.074,0.269,0.279999999999884
2023-05-12 10:23:49.426400000,0,-0.642,0.052,0.292,0.289999999999884
2023-05-12 10:23:49.436400000,0,-0.621,0.033,0.32,0.299999999999884
2023-05-12 10:23:49.446400000,0,-0.619,-0.007,0.33,0.309999999999884
2023-05-12 10:23:49.456400000,0,-0.593,-0.05,0.339,0.319999999999884
2023-05-12 10:23:49.466400000,0,-0.585,-0.046,0.359,0.329999999999884
2023-05-12 10:23:49.476400000,0,-0.564,-0.011,0.386,0.339999999999884
2023-05-12 10:23:49.486400000,0,-0.57,-0.019,0.384,0.349999999999884
2023-05-12 10:23:49.496400000,0,-0.521,0.005,0.406,0.359999999999884
2023-05-12 10:23:49.506400000,0,-0.523,0.027,0.412,0.37
2023-05-12 10:23:49.516400000,0,-0.5,0.05,0.404,0.38
2023-05-12 10:23:49.526400000,0,-0.498,0.048,0.404,0.389999999999884
2023-05-12 10:23:49.536400000,0,-0.462,0.046,0.431,0.399999999999884
2023-05-12 10:23:49.546400000,0,-0.449,0.041,0.431,0.409999999999884
2023-05-12 10:23:49.556400000,0,-0.433,-0.019,0.41,0.419999999999884
2023-05-12 10:23:49.566400000,0,-0.402,-0.031,0.41,0.429999999999884
2023-05-12 10:23:49.576400000,0,-0.373,-0.019,0.412,0.439999999999884
2023-05-12 10:23:49.586400000,0,-0.32,-0.041,0.371,0.449999999999884
2023-05-12 10:23:49.596400000,0,-0.291,-0.042,0.351,0.459999999999884
2023-05-12 10:23:49.606400000,0,-0.193,-0.015,0.337,0.469999999999884
2023-05-12 10:23:49.616400000,0,-0.167,-0.015,0.316,0.479999999999884
2023-05-12 10:23:49.626400000,0,-0.083,-0.033,0.267,0.49
2023-05-12 10:23:49.636150000,0,-0.031,-0.023,0.25,0.499749999999884
2023-05-12 10:23:49.646400000,0,0.021,-0.005,0.23,0.51
