Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 10:26:32.934600000,0,0.785,-0.003,-0.632,0
2023-05-12 10:26:32.944600000,0,0.761,0.003,-0.591,0.01
2023-05-12 10:26:32.954599999,0,0.73,0.029,-0.58,0.0199999999998836
2023-05-12 10:26:32.964599999,0,0.671,0.054,-0.582,0.0299999999998836
2023-05-12 10:26:32.974599999,0,0.617,0.06,-0.554,0.0399999999998836
2023-05-12 10:26:32.984600000,0,0.57,0.076,-0.527,0.05
2023-05-12 10:26:32.994600000,0,0.5,0.064,-0.523,0.06
2023-05-12 10:26:33.004600000,0,0.443,0.039,-0.5,0.07
2023-05-12 10:26:33.014600000,0,0.351,-0.003,-0.457,0.08
2023-05-12 10:26:33.024650000,0,0.273,-0.052,-0.425,0.0900499999999301
2023-05-12 10:26:33.034650000,0,0.173,-0.066,-0.345,0.10004999999993
2023-05-12 10:26:33.044600000,0,0.099,-0.058,-0.292,0.11
2023-05-12 10:26:33.054650000,0,0.021,-0.027,-0.251,0.12004999999993
2023-05-12 10:26:33.064650000,0,-0.056,0.025,-0.21,0.13004999999993
2023-05-12 10:26:33.074599999,0,-0.121,0.048,-0.158,0.139999999999884
2023-05-12 10:26:33.084650000,0,-0.158,0.07,-0.115,0.15004999999993
2023-05-12 10:26:33.094650000,0,-0.203,0.07,-0.117,0.16004999999993
2023-05-12 10:26:33.104650000,0,-0.226,0.031,-0.105,0.170050000000047
2023-05-12 10:26:33.114600000,0,-0.261,-0.001,-0.066,0.18
2023-05-12 10:26:33.124650000,0,-0.308,-0.035,-0.017,0.190050000000047
2023-05-12 10:26:33.134600000,0,-0.347,-0.052,0.037,0.2
2023-05-12 10:26:33.144600000,0,-0.378,-0.048,0.044,0.21
2023-05-12 10:26:33.154650000,0,-0.416,-0.021,0.095,0.22004999999993
2023-05-12 10:26:33.164650000,0,-0.478,0.025,0.171,0.23004999999993
2023-05-12 10:26:33.174600000,0,-0.523,0.054,0.21,0.24
2023-05-12 10:26:33.184650000,0,-0.568,0.076,0.222,0.25004999999993
2023-05-12 10:26:33.194650000,0,-0.591,0.076,0.271,0.26004999999993
2023-05-12 10:26:33.204599999,0,-0.626,0.042,0.306,0.269999999999884
2023-05-12 10:26:33.214650000,0,-0.685,0,0.345,0.28004999999993
2023-05-12 10:26:33.224650000,0,-0.681,-0.027,0.373,0.290050000000047
2023-05-12 10:26:33.234600000,0,-0.697,-0.052,0.386,0.3
2023-05-12 10:26:33.244650000,0,-0.705,-0.037,0.408,0.310050000000047
