Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 10:22:22.782050000,0,0.523,-0.009,-0.572,0
2023-05-12 10:22:22.792000000,0,0.484,0.017,-0.537,0.00994999999995343
2023-05-12 10:22:22.802050000,0,0.449,0.037,-0.562,0.02
2023-05-12 10:22:22.812050000,0,0.406,0.052,-0.517,0.03
2023-05-12 10:22:22.822000000,0,0.369,0.054,-0.501,0.0399499999999534
2023-05-12 10:22:22.832050000,0,0.314,0.054,-0.492,0.05
2023-05-12 10:22:22.842050000,0,0.248,0.039,-0.443,0.06
2023-05-12 10:22:22.852000000,0,0.201,0.025,-0.398,0.0699500000000698
2023-05-12 10:22:22.862050000,0,0.15,0.007,-0.382,0.08
2023-05-12 10:22:22.872050000,0,0.099,0.005,-0.332,0.09
2023-05-12 10:22:22.882000000,0,0.082,-0.007,-0.3,0.0999500000000698
2023-05-12 10:22:22.892050000,0,0.039,0,-0.267,0.11
2023-05-12 10:22:22.902050000,0,0.005,-0.013,-0.244,0.12
2023-05-12 10:22:22.912050000,0,-0.031,-0.011,-0.171,0.13
2023-05-12 10:22:22.922050000,0,-0.076,-0.011,-0.175,0.14
2023-05-12 10:22:22.932050000,0,-0.107,0.005,-0.099,0.15
2023-05-12 10:22:22.942050000,0,-0.146,0.017,-0.068,0.16
2023-05-12 10:22:22.952049999,0,-0.175,0.046,-0.046,0.169999999999884
2023-05-12 10:22:22.962050000,0,-0.238,0.025,-0.005,0.18
2023-05-12 10:22:22.972050000,0,-0.283,0,0.072,0.19
2023-05-12 10:22:22.982050000,0,-0.324,-0.015,0.103,0.2
2023-05-12 10:22:22.992050000,0,-0.39,-0.009,0.183,0.21
2023-05-12 10:22:23.002100000,0,-0.462,-0.019,0.193,0.220050000000047
2023-05-12 10:22:23.012050000,0,-0.492,-0.009,0.253,0.23
2023-05-12 10:22:23.022050000,0,-0.507,0.003,0.289,0.24
2023-05-12 10:22:23.032050000,0,-0.556,0,0.31,0.25
2023-05-12 10:22:23.042050000,0,-0.562,0.015,0.324,0.26
2023-05-12 10:22:23.052050000,0,-0.535,0.037,0.341,0.27
2023-05-12 10:22:23.062050000,0,-0.544,0.041,0.394,0.28
2023-05-12 10:22:23.072100000,0,-0.511,0.031,0.337,0.290050000000047
2023-05-12 10:22:23.082050000,0,-0.486,0.031,0.382,0.3
2023-05-12 10:22:23.092050000,0,-0.427,0.013,0.365,0.31
2023-05-12 10:22:23.102100000,0,-0.404,-0.009,0.38,0.320050000000047
2023-05-12 10:22:23.112050000,0,-0.392,-0.037,0.38,0.33
2023-05-12 10:22:23.122050000,0,-0.349,-0.041,0.375,0.34
2023-05-12 10:22:23.132100000,0,-0.341,-0.023,0.384,0.350050000000047
2023-05-12 10:22:23.142050000,0,-0.322,0.001,0.408,0.36
2023-05-12 10:22:23.152050000,0,-0.326,0.013,0.392,0.37
2023-05-12 10:22:23.162099999,0,-0.33,0.044,0.425,0.38004999999993
2023-05-12 10:22:23.172050000,0,-0.326,0.041,0.441,0.39
2023-05-12 10:22:23.182050000,0,-0.318,0.005,0.429,0.4
2023-05-12 10:22:23.192100000,0,-0.314,-0.029,0.445,0.410050000000047
2023-05-12 10:22:23.202100000,0,-0.289,-0.064,0.462,0.420050000000047
2023-05-12 10:22:23.212050000,0,-0.257,-0.089,0.398,0.43
2023-05-12 10:22:23.222100000,0,-0.205,-0.089,0.406,0.440050000000047
2023-05-12 10:22:23.232050000,0,-0.152,-0.056,0.373,0.45
2023-05-12 10:22:23.242050000,0,-0.117,-0.019,0.347,0.46
2023-05-12 10:22:23.252100000,0,-0.048,-0.003,0.296,0.470050000000047
2023-05-12 10:22:23.262099999,0,0.023,0.035,0.316,0.48004999999993
2023-05-12 10:22:23.272099999,0,0.044,0.06,0.255,0.49004999999993
2023-05-12 10:22:23.282050000,0,0.089,0.054,0.228,0.5
2023-05-12 10:22:23.292099999,0,0.14,0.035,0.246,0.51004999999993
2023-05-12 10:22:23.302050000,0,0.156,0.011,0.216,0.52
2023-05-12 10:22:23.312050000,0,0.175,-0.011,0.181,0.53
2023-05-12 10:22:23.322100000,0,0.21,-0.054,0.16,0.540050000000047
2023-05-12 10:22:23.332050000,0,0.208,-0.056,0.166,0.55
2023-05-12 10:22:23.342050000,0,0.238,-0.035,0.119,0.56
2023-05-12 10:22:23.352100000,0,0.248,-0.011,0.107,0.570050000000047
2023-05-12 10:22:23.362050000,0,0.259,0.009,0.093,0.58
2023-05-12 10:22:23.372050000,0,0.283,0.064,0.068,0.59
2023-05-12 10:22:23.382100000,0,0.32,0.06,0.013,0.600050000000047
2023-05-12 10:22:23.392099999,0,0.341,0.064,0.017,0.61004999999993
2023-05-12 10:22:23.402050000,0,0.386,0.05,-0.029,0.62
2023-05-12 10:22:23.412099999,0,0.425,0.041,-0.089,0.63004999999993
2023-05-12 10:22:23.422050000,0,0.445,0.015,-0.107,0.64
2023-05-12 10:22:23.432050000,0,0.496,0.011,-0.126,0.65
2023-05-12 10:22:23.442100000,0,0.496,0.015,-0.187,0.660050000000047
2023-05-12 10:22:23.452100000,0,0.507,0.021,-0.173,0.670050000000047
2023-05-12 10:22:23.462050000,0,0.535,0.046,-0.195,0.68
2023-05-12 10:22:23.472100000,0,0.515,0.058,-0.23,0.690050000000047
2023-05-12 10:22:23.482100000,0,0.521,0.056,-0.246,0.700050000000047
2023-05-12 10:22:23.492050000,0,0.509,0.031,-0.242,0.71
2023-05-12 10:22:23.502100000,0,0.474,0.023,-0.267,0.720050000000047
2023-05-12 10:22:23.512099999,0,0.462,0.029,-0.257,0.73004999999993
2023-05-12 10:22:23.522050000,0,0.457,0.023,-0.269,0.74
2023-05-12 10:22:23.532050000,0,0.421,0.011,-0.283,0.75
2023-05-12 10:22:23.542099999,0,0.414,-0.003,-0.289,0.76004999999993
2023-05-12 10:22:23.552099999,0,0.4,-0.005,-0.283,0.77004999999993
2023-05-12 10:22:23.562050000,0,0.369,0.013,-0.289,0.78
2023-05-12 10:22:23.572100000,0,0.388,0.017,-0.328,0.790050000000047
2023-05-12 10:22:23.582050000,0,0.392,0.025,-0.328,0.8
2023-05-12 10:22:23.592050000,0,0.386,0.017,-0.353,0.81
2023-05-12 10:22:23.602100000,0,0.367,0.021,-0.347,0.820050000000047
2023-05-12 10:22:23.612100000,0,0.361,0.005,-0.355,0.830050000000047
2023-05-12 10:22:23.622050000,0,0.337,0.011,-0.339,0.84
2023-05-12 10:22:23.632100000,0,0.33,0.019,-0.371,0.850050000000047
2023-05-12 10:22:23.642099999,0,0.281,0.027,-0.343,0.86004999999993
2023-05-12 10:22:23.652050000,0,0.253,0.029,-0.312,0.87
2023-05-12 10:22:23.662099999,0,0.228,0.048,-0.289,0.88004999999993
2023-05-12 10:22:23.672099999,0,0.175,0.025,-0.283,0.89004999999993
2023-05-12 10:22:23.682050000,0,0.115,0.003,-0.25,0.9
2023-05-12 10:22:23.692100000,0,0.074,-0.009,-0.253,0.910050000000047
2023-05-12 10:22:23.702100000,0,0.074,-0.019,-0.203,0.920050000000047
2023-05-12 10:22:23.712100000,0,0.041,-0.021,-0.224,0.930050000000047
2023-05-12 10:22:23.722100000,0,0.013,-0.011,-0.234,0.940050000000047
2023-05-12 10:22:23.732100000,0,-0.015,0.015,-0.216,0.950050000000047
