Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 11:04:02.952550000,0,0.734,0.005,-0.406,0
2023-05-12 11:04:02.962500000,0,0.662,0.025,-0.435,0.0099499999997206
2023-05-12 11:04:02.972550000,0,0.666,0.035,-0.451,0.02
2023-05-12 11:04:02.982550000,0,0.609,0.052,-0.402,0.03
2023-05-12 11:04:02.992550000,0,0.572,0.052,-0.412,0.04
2023-05-12 11:04:03.002550000,0,0.529,0.041,-0.435,0.0499999999997672
2023-05-12 11:04:03.012550000,0,0.509,0.041,-0.406,0.0599999999997672
2023-05-12 11:04:03.022600000,0,0.49,0.021,-0.404,0.0700499999998137
2023-05-12 11:04:03.032550000,0,0.406,-0.005,-0.392,0.0799999999997672
2023-05-12 11:04:03.042550000,0,0.412,0,-0.388,0.0899999999997672
2023-05-12 11:04:03.052600000,0,0.367,-0.007,-0.335,0.100049999999814
2023-05-12 11:04:03.062550000,0,0.38,0.009,-0.392,0.109999999999767
2023-05-12 11:04:03.072550000,0,0.326,0,-0.38,0.119999999999767
2023-05-12 11:04:03.082600000,0,0.345,0.029,-0.369,0.130049999999814
2023-05-12 11:04:03.092550000,0,0.302,0.044,-0.333,0.139999999999767
2023-05-12 11:04:03.102550000,0,0.265,0.037,-0.32,0.149999999999767
2023-05-12 11:04:03.112600000,0,0.214,0.033,-0.333,0.160049999999814
2023-05-12 11:04:03.122600000,0,0.162,0.019,-0.216,0.170049999999814
2023-05-12 11:04:03.132550000,0,0.07,0.003,-0.199,0.179999999999767
2023-05-12 11:04:03.142600000,0,-0.041,-0.029,-0.132,0.190049999999814
2023-05-12 11:04:03.152600000,0,-0.082,-0.009,-0.082,0.200049999999814
2023-05-12 11:04:03.162600000,0,-0.146,-0.017,-0.027,0.210049999999814
2023-05-12 11:04:03.172600000,0,-0.253,0,-0.029,0.220049999999814
2023-05-12 11:04:03.182600000,0,-0.318,0.011,0.033,0.230049999999814
2023-05-12 11:04:03.192550000,0,-0.361,0.021,0.085,0.239999999999767
2023-05-12 11:04:03.202600000,0,-0.408,0.033,0.121,0.250049999999814
2023-05-12 11:04:03.212600000,0,-0.466,0.013,0.117,0.260049999999814
2023-05-12 11:04:03.222600000,0,-0.466,0.023,0.154,0.270049999999814
2023-05-12 11:04:03.232550000,0,-0.507,-0.003,0.214,0.28
2023-05-12 11:04:03.242600000,0,-0.501,-0.001,0.185,0.290049999999814
2023-05-12 11:04:03.252600000,0,-0.531,-0.025,0.232,0.300049999999814
2023-05-12 11:04:03.262600000,0,-0.484,0,0.201,0.310049999999814
2023-05-12 11:04:03.272600000,0,-0.509,0.009,0.23,0.320049999999814
2023-05-12 11:04:03.282600000,0,-0.505,0.015,0.197,0.330049999999814
2023-05-12 11:04:03.292550000,0,-0.498,0.042,0.212,0.339999999999767
2023-05-12 11:04:03.302600000,0,-0.513,0.037,0.228,0.350049999999814
2023-05-12 11:04:03.312600000,0,-0.507,0.05,0.228,0.360049999999814
2023-05-12 11:04:03.322550000,0,-0.535,0.021,0.283,0.369999999999767
2023-05-12 11:04:03.332600000,0,-0.484,0.021,0.25,0.380049999999814
2023-05-12 11:04:03.342600000,0,-0.523,-0.015,0.269,0.390049999999814
2023-05-12 11:04:03.352600000,0,-0.468,-0.015,0.205,0.400049999999814
2023-05-12 11:04:03.362600000,0,-0.464,-0.023,0.25,0.410049999999814
2023-05-12 11:04:03.372600000,0,-0.406,-0.021,0.185,0.420049999999814
2023-05-12 11:04:03.382600000,0,-0.414,-0.017,0.162,0.430049999999814
2023-05-12 11:04:03.392600000,0,-0.337,-0.011,0.109,0.440049999999814
2023-05-12 11:04:03.402600000,0,-0.292,0.013,0.117,0.450049999999814
2023-05-12 11:04:03.412600000,0,-0.248,0.011,0.072,0.460049999999814
2023-05-12 11:04:03.422600000,0,-0.201,0.035,0.035,0.470049999999814
2023-05-12 11:04:03.432600000,0,-0.142,0.025,0.064,0.480049999999814
2023-05-12 11:04:03.442600000,0,-0.093,0.033,0.001,0.490049999999814
2023-05-12 11:04:03.452600000,0,-0.064,0.019,-0.015,0.500049999999814
2023-05-12 11:04:03.462600000,0,-0.027,0.019,-0.054,0.510049999999814
2023-05-12 11:04:03.472600000,0,0.019,0.027,-0.06,0.520049999999814
2023-05-12 11:04:03.482600000,0,0.001,0.011,-0.072,0.530049999999814
2023-05-12 11:04:03.492600000,0,0.021,0.011,-0.121,0.540049999999814
2023-05-12 11:04:03.502600000,0,0.025,-0.003,-0.083,0.550049999999814
2023-05-12 11:04:03.512600000,0,0.031,0.003,-0.093,0.560049999999814
2023-05-12 11:04:03.522600000,0,-0.015,-0.011,-0.103,0.570049999999814
2023-05-12 11:04:03.532600000,0,-0.001,-0.001,-0.082,0.580049999999814
2023-05-12 11:04:03.542600000,0,0,0.009,-0.08,0.590049999999814
2023-05-12 11:04:03.552600000,0,-0.027,0.001,-0.085,0.600049999999814
2023-05-12 11:04:03.562600000,0,0.005,0.005,-0.103,0.610049999999814
2023-05-12 11:04:03.572600000,0,0.013,0,-0.099,0.620049999999814
