Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 11:00:33.352250000,0,0.103,0.025,-0.576,0
2023-05-12 11:00:33.362250000,0,0.085,0.027,-0.55,0.01
2023-05-12 11:00:33.372250000,0,0.056,0.019,-0.544,0.02
2023-05-12 11:00:33.382250000,0,-0.042,0.021,-0.478,0.0299999999997672
2023-05-12 11:00:33.392250000,0,-0.08,0.011,-0.478,0.0399999999997672
2023-05-12 11:00:33.402250000,0,-0.152,-0.003,-0.431,0.0499999999997672
2023-05-12 11:00:33.412250000,0,-0.189,0.005,-0.382,0.0599999999997672
2023-05-12 11:00:33.422250000,0,-0.226,0.021,-0.316,0.0699999999997672
2023-05-12 11:00:33.432250000,0,-0.261,0.015,-0.32,0.0799999999997672
2023-05-12 11:00:33.442250000,0,-0.308,0.021,-0.248,0.0899999999997672
2023-05-12 11:00:33.452250000,0,-0.294,0.017,-0.158,0.0999999999997672
2023-05-12 11:00:33.462250000,0,-0.322,0.041,-0.123,0.109999999999767
2023-05-12 11:00:33.472250000,0,-0.382,0.044,-0.056,0.119999999999767
2023-05-12 11:00:33.482250000,0,-0.371,0.048,-0.015,0.129999999999767
2023-05-12 11:00:33.492250000,0,-0.402,0.05,0.099,0.139999999999767
2023-05-12 11:00:33.502250000,0,-0.425,0.062,0.091,0.149999999999767
2023-05-12 11:00:33.512250000,0,-0.494,0.062,0.214,0.159999999999767
2023-05-12 11:00:33.522250000,0,-0.507,0.078,0.271,0.169999999999767
2023-05-12 11:00:33.532250000,0,-0.597,0.08,0.359,0.179999999999767
2023-05-12 11:00:33.542250000,0,-0.617,0.072,0.425,0.189999999999767
2023-05-12 11:00:33.552250000,0,-0.703,0.093,0.486,0.2
2023-05-12 11:00:33.562250000,0,-0.722,0.101,0.568,0.21
2023-05-12 11:00:33.572250000,0,-0.773,0.091,0.64,0.22
2023-05-12 11:00:33.582250000,0,-0.783,0.066,0.675,0.23
2023-05-12 11:00:33.592250000,0,-0.802,0.056,0.683,0.24
2023-05-12 11:00:33.602250000,0,-0.781,0.058,0.765,0.25
2023-05-12 11:00:33.612250000,0,-0.796,0.037,0.8,0.26
2023-05-12 11:00:33.622250000,0,-0.798,0.041,0.777,0.27
2023-05-12 11:00:33.632250000,0,-0.761,0.042,0.837,0.279999999999767
2023-05-12 11:00:33.642250000,0,-0.705,0.058,0.847,0.289999999999767
2023-05-12 11:00:33.652250000,0,-0.691,0.041,0.845,0.299999999999767
2023-05-12 11:00:33.662250000,0,-0.652,0.041,0.847,0.309999999999767
2023-05-12 11:00:33.672250000,0,-0.609,0.041,0.849,0.319999999999767
2023-05-12 11:00:33.682250000,0,-0.562,0.029,0.91,0.329999999999767
2023-05-12 11:00:33.692250000,0,-0.529,0.035,0.878,0.339999999999767
2023-05-12 11:00:33.702250000,0,-0.507,0.027,0.91,0.349999999999767
2023-05-12 11:00:33.712250000,0,-0.468,-0.019,0.908,0.359999999999767
2023-05-12 11:00:33.722250000,0,-0.429,-0.062,0.923,0.369999999999767
2023-05-12 11:00:33.732250000,0,-0.406,-0.052,0.904,0.379999999999767
2023-05-12 11:00:33.742250000,0,-0.398,-0.054,0.935,0.389999999999767
2023-05-12 11:00:33.752250000,0,-0.363,-0.042,0.919,0.399999999999767
2023-05-12 11:00:33.762250000,0,-0.33,-0.058,0.953,0.409999999999767
2023-05-12 11:00:33.772250000,0,-0.277,-0.029,0.892,0.419999999999767
2023-05-12 11:00:33.782250000,0,-0.251,-0.025,0.917,0.429999999999767
2023-05-12 11:00:33.792250000,0,-0.205,-0.005,0.878,0.439999999999767
2023-05-12 11:00:33.802250000,0,-0.179,0.025,0.873,0.45
2023-05-12 11:00:33.812250000,0,-0.136,0.023,0.876,0.46
2023-05-12 11:00:33.822250000,0,-0.035,0,0.82,0.47
2023-05-12 11:00:33.832300000,0,-0.001,-0.023,0.781,0.480049999999814
2023-05-12 11:00:33.842250000,0,0.068,-0.035,0.789,0.49
2023-05-12 11:00:33.852250000,0,0.136,-0.064,0.757,0.5
2023-05-12 11:00:33.862250000,0,0.164,-0.046,0.691,0.51
2023-05-12 11:00:33.872250000,0,0.197,-0.041,0.658,0.52
2023-05-12 11:00:33.882250000,0,0.265,-0.013,0.646,0.529999999999767
2023-05-12 11:00:33.892250000,0,0.298,0.009,0.648,0.539999999999767
2023-05-12 11:00:33.902250000,0,0.337,0.041,0.58,0.549999999999767
2023-05-12 11:00:33.912250000,0,0.322,0.062,0.523,0.559999999999767
2023-05-12 11:00:33.922250000,0,0.392,0.07,0.529,0.569999999999767
2023-05-12 11:00:33.932250000,0,0.421,0.066,0.498,0.579999999999767
2023-05-12 11:00:33.942250000,0,0.449,0.052,0.439,0.589999999999767
2023-05-12 11:00:33.952250000,0,0.468,0.054,0.355,0.599999999999767
2023-05-12 11:00:33.962250000,0,0.546,0.048,0.33,0.609999999999767
2023-05-12 11:00:33.972250000,0,0.556,0.062,0.306,0.619999999999767
2023-05-12 11:00:33.982250000,0,0.626,0.095,0.232,0.629999999999767
2023-05-12 11:00:33.992250000,0,0.64,0.076,0.185,0.639999999999767
2023-05-12 11:00:34.002300000,0,0.648,0.15,0.13,0.650049999999814
2023-05-12 11:00:34.012300000,0,0.761,0.148,0.093,0.660049999999814
2023-05-12 11:00:34.022300000,0,0.744,0.171,0.062,0.670049999999814
