Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 11:03:52.042100000,0,0.509,-0.021,-0.654,0
2023-05-12 11:03:52.052100000,0,0.529,-0.013,-0.703,0.01
2023-05-12 11:03:52.062100000,0,0.468,-0.029,-0.64,0.02
2023-05-12 11:03:52.072100000,0,0.414,-0.007,-0.685,0.03
2023-05-12 11:03:52.082100000,0,0.382,0.005,-0.593,0.04
2023-05-12 11:03:52.092100000,0,0.355,0.027,-0.566,0.05
2023-05-12 11:03:52.102100000,0,0.273,0.039,-0.558,0.06
2023-05-12 11:03:52.112100000,0,0.21,0.015,-0.556,0.07
2023-05-12 11:03:52.122100000,0,0.169,0.023,-0.511,0.08
2023-05-12 11:03:52.132100000,0,0.101,0.001,-0.458,0.09
2023-05-12 11:03:52.142100000,0,0.007,-0.017,-0.486,0.1
2023-05-12 11:03:52.152100000,0,-0.062,-0.027,-0.392,0.11
2023-05-12 11:03:52.162100000,0,-0.121,-0.023,-0.341,0.12
2023-05-12 11:03:52.172100000,0,-0.21,-0.021,-0.273,0.13
2023-05-12 11:03:52.182100000,0,-0.267,-0.013,-0.222,0.14
2023-05-12 11:03:52.192100000,0,-0.302,0.025,-0.154,0.15
2023-05-12 11:03:52.202100000,0,-0.341,0.027,-0.13,0.16
2023-05-12 11:03:52.212100000,0,-0.394,0.052,-0.109,0.17
2023-05-12 11:03:52.222100000,0,-0.408,0.042,-0.06,0.18
2023-05-12 11:03:52.232100000,0,-0.466,0.058,-0.027,0.19
2023-05-12 11:03:52.242100000,0,-0.531,0.048,0.013,0.2
2023-05-12 11:03:52.252100000,0,-0.593,0.037,0.056,0.21
2023-05-12 11:03:52.262100000,0,-0.673,0.041,0.148,0.22
2023-05-12 11:03:52.272100000,0,-0.767,0.035,0.193,0.23
2023-05-12 11:03:52.282100000,0,-0.847,0.048,0.271,0.24
2023-05-12 11:03:52.292100000,0,-0.937,0.056,0.333,0.25
2023-05-12 11:03:52.302100000,0,-1.021,0.082,0.412,0.26
2023-05-12 11:03:52.312100000,0,-1.123,0.099,0.453,0.27
2023-05-12 11:03:52.322100000,0,-1.185,0.109,0.511,0.28
2023-05-12 11:03:52.332100000,0,-1.24,0.113,0.58,0.29
2023-05-12 11:03:52.342100000,0,-1.271,0.111,0.599,0.3
2023-05-12 11:03:52.352100000,0,-1.277,0.093,0.593,0.31
2023-05-12 11:03:52.362100000,0,-1.226,0.087,0.601,0.32
2023-05-12 11:03:52.372100000,0,-1.201,0.078,0.578,0.33
2023-05-12 11:03:52.382100000,0,-1.162,0.07,0.57,0.34
2023-05-12 11:03:52.392100000,0,-1.078,0.078,0.548,0.35
2023-05-12 11:03:52.402100000,0,-0.964,0.07,0.47,0.36
2023-05-12 11:03:52.412100000,0,-0.939,0.082,0.521,0.37
2023-05-12 11:03:52.422100000,0,-0.871,0.062,0.437,0.38
2023-05-12 11:03:52.432100000,0,-0.785,0.048,0.458,0.39
2023-05-12 11:03:52.442100000,0,-0.705,0.039,0.412,0.4
2023-05-12 11:03:52.452100000,0,-0.664,0.001,0.339,0.41
2023-05-12 11:03:52.462100000,0,-0.658,0.005,0.41,0.42
2023-05-12 11:03:52.472100000,0,-0.583,0.009,0.291,0.43
2023-05-12 11:03:52.482100000,0,-0.619,0.011,0.398,0.44
2023-05-12 11:03:52.492100000,0,-0.558,0.039,0.271,0.45
2023-05-12 11:03:52.502100000,0,-0.568,0.052,0.355,0.46
2023-05-12 11:03:52.512100000,0,-0.523,0.072,0.285,0.47
2023-05-12 11:03:52.522149999,0,-0.48,0.06,0.277,0.480049999999814
2023-05-12 11:03:52.532100000,0,-0.425,0.046,0.261,0.49
2023-05-12 11:03:52.542100000,0,-0.347,0.021,0.164,0.5
2023-05-12 11:03:52.552100000,0,-0.287,-0.023,0.164,0.51
2023-05-12 11:03:52.562100000,0,-0.16,-0.048,0.033,0.52
2023-05-12 11:03:52.572100000,0,-0.109,-0.06,0.041,0.53
2023-05-12 11:03:52.582100000,0,0.031,-0.044,-0.085,0.54
2023-05-12 11:03:52.592100000,0,0.089,-0.019,-0.074,0.55
2023-05-12 11:03:52.602100000,0,0.203,0.019,-0.16,0.56
2023-05-12 11:03:52.612100000,0,0.25,0.044,-0.16,0.57
2023-05-12 11:03:52.622100000,0,0.289,0.06,-0.205,0.58
2023-05-12 11:03:52.632100000,0,0.304,0.052,-0.216,0.59
2023-05-12 11:03:52.642100000,0,0.318,0.041,-0.22,0.6
2023-05-12 11:03:52.652100000,0,0.302,0.001,-0.275,0.61
2023-05-12 11:03:52.662100000,0,0.287,-0.013,-0.246,0.62
2023-05-12 11:03:52.672100000,0,0.263,-0.033,-0.273,0.63
