Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 11:00:45.242850000,0,0.4,0.017,-0.861,0
2023-05-12 11:00:45.252850000,0,0.304,0.054,-0.964,0.01
2023-05-12 11:00:45.262850000,0,0.25,0.066,-1.005,0.02
2023-05-12 11:00:45.272850000,0,0.23,0.07,-0.835,0.03
2023-05-12 11:00:45.282850000,0,0.201,0.048,-0.855,0.04
2023-05-12 11:00:45.292850000,0,0.123,0.017,-0.857,0.05
2023-05-12 11:00:45.302850000,0,0.085,0,-0.898,0.06
2023-05-12 11:00:45.312850000,0,0.009,-0.017,-0.796,0.07
2023-05-12 11:00:45.322850000,0,-0.023,-0.033,-0.775,0.08
2023-05-12 11:00:45.332800000,0,-0.074,-0.033,-0.74,0.0899499999999534
2023-05-12 11:00:45.342850000,0,-0.117,0.023,-0.728,0.1
2023-05-12 11:00:45.352850000,0,-0.201,0.056,-0.72,0.11
2023-05-12 11:00:45.362800000,0,-0.214,0.078,-0.679,0.119949999999953
2023-05-12 11:00:45.372849999,0,-0.246,0.103,-0.603,0.129999999999767
2023-05-12 11:00:45.382850000,0,-0.275,0.082,-0.609,0.14
2023-05-12 11:00:45.392800000,0,-0.328,0.07,-0.679,0.149949999999953
2023-05-12 11:00:45.402850000,0,-0.365,0.031,-0.582,0.16
2023-05-12 11:00:45.412850000,0,-0.335,0.009,-0.527,0.17
2023-05-12 11:00:45.422800000,0,-0.412,0.017,-0.496,0.179949999999953
2023-05-12 11:00:45.432850000,0,-0.453,0.046,-0.515,0.19
2023-05-12 11:00:45.442850000,0,-0.527,0.097,-0.433,0.2
2023-05-12 11:00:45.452800000,0,-0.521,0.142,-0.349,0.209949999999953
2023-05-12 11:00:45.462850000,0,-0.539,0.171,-0.322,0.22
2023-05-12 11:00:45.472850000,0,-0.609,0.191,-0.283,0.23
2023-05-12 11:00:45.482850000,0,-0.642,0.175,-0.318,0.24
2023-05-12 11:00:45.492850000,0,-0.707,0.107,-0.152,0.25
2023-05-12 11:00:45.502850000,0,-0.693,0.083,-0.164,0.26
2023-05-12 11:00:45.512850000,0,-0.755,0.068,-0.099,0.27
2023-05-12 11:00:45.522850000,0,-0.757,0.093,-0.15,0.28
2023-05-12 11:00:45.532850000,0,-0.787,0.121,-0.037,0.29
2023-05-12 11:00:45.542850000,0,-0.773,0.164,0.019,0.3
2023-05-12 11:00:45.552850000,0,-0.781,0.205,0.046,0.31
2023-05-12 11:00:45.562850000,0,-0.792,0.255,0.039,0.32
2023-05-12 11:00:45.572850000,0,-0.804,0.25,0.087,0.33
2023-05-12 11:00:45.582800000,0,-0.787,0.171,0.156,0.339949999999953
2023-05-12 11:00:45.592850000,0,-0.777,0.123,0.16,0.35
2023-05-12 11:00:45.602850000,0,-0.812,0.109,0.199,0.36
2023-05-12 11:00:45.612800000,0,-0.781,0.091,0.175,0.369949999999953
2023-05-12 11:00:45.622849999,0,-0.824,0.07,0.281,0.379999999999767
2023-05-12 11:00:45.632850000,0,-0.757,0.128,0.261,0.39
2023-05-12 11:00:45.642850000,0,-0.798,0.16,0.359,0.4
2023-05-12 11:00:45.652850000,0,-0.789,0.15,0.322,0.41
2023-05-12 11:00:45.662850000,0,-0.816,0.179,0.343,0.42
2023-05-12 11:00:45.672800000,0,-0.781,0.171,0.451,0.429949999999953
2023-05-12 11:00:45.682850000,0,-0.763,0.158,0.416,0.44
2023-05-12 11:00:45.692850000,0,-0.767,0.16,0.498,0.45
2023-05-12 11:00:45.702850000,0,-0.75,0.164,0.382,0.46
2023-05-12 11:00:45.712850000,0,-0.74,0.109,0.541,0.47
2023-05-12 11:00:45.722850000,0,-0.707,0.093,0.554,0.48
2023-05-12 11:00:45.732850000,0,-0.666,0.085,0.541,0.49
2023-05-12 11:00:45.742850000,0,-0.613,0.066,0.458,0.5
2023-05-12 11:00:45.752850000,0,-0.619,0.064,0.447,0.51
2023-05-12 11:00:45.762850000,0,-0.562,0.037,0.531,0.52
2023-05-12 11:00:45.772850000,0,-0.517,0.064,0.503,0.53
2023-05-12 11:00:45.782850000,0,-0.527,0.064,0.537,0.54
2023-05-12 11:00:45.792850000,0,-0.464,0.087,0.48,0.55
2023-05-12 11:00:45.802850000,0,-0.447,0.068,0.617,0.56
2023-05-12 11:00:45.812850000,0,-0.406,0.078,0.582,0.57
2023-05-12 11:00:45.822850000,0,-0.439,0.044,0.587,0.58
2023-05-12 11:00:45.832850000,0,-0.384,0.035,0.587,0.59
2023-05-12 11:00:45.842850000,0,-0.388,0.025,0.64,0.6
2023-05-12 11:00:45.852850000,0,-0.367,-0.011,0.679,0.61
2023-05-12 11:00:45.862850000,0,-0.386,-0.005,0.675,0.62
2023-05-12 11:00:45.872849999,0,-0.365,0.011,0.757,0.629999999999767
2023-05-12 11:00:45.882850000,0,-0.392,0.023,0.685,0.64
2023-05-12 11:00:45.892850000,0,-0.359,0.037,0.806,0.65
2023-05-12 11:00:45.902850000,0,-0.298,-0.033,0.628,0.66
2023-05-12 11:00:45.912850000,0,-0.322,-0.003,0.898,0.67
2023-05-12 11:00:45.922850000,0,-0.281,-0.052,0.755,0.68
2023-05-12 11:00:45.932850000,0,-0.255,-0.033,0.75,0.69
2023-05-12 11:00:45.942850000,0,-0.183,-0.06,0.898,0.7
2023-05-12 11:00:45.952850000,0,-0.144,-0.001,0.73,0.71
2023-05-12 11:00:45.962850000,0,-0.132,-0.011,0.794,0.72
2023-05-12 11:00:45.972850000,0,-0.087,0.021,0.722,0.73
2023-05-12 11:00:45.982850000,0,-0.066,0.029,0.761,0.74
2023-05-12 11:00:45.992850000,0,-0.009,0.025,0.773,0.75
2023-05-12 11:00:46.002850000,0,-0.003,0.013,0.785,0.76
2023-05-12 11:00:46.012900000,0,0.033,-0.011,0.736,0.770050000000047
2023-05-12 11:00:46.022900000,0,0.08,-0.046,0.72,0.780050000000047
2023-05-12 11:00:46.032850000,0,0.125,-0.064,0.724,0.79
2023-05-12 11:00:46.042900000,0,0.166,-0.048,0.611,0.800050000000047
2023-05-12 11:00:46.052900000,0,0.195,-0.029,0.574,0.810050000000047
2023-05-12 11:00:46.062900000,0,0.255,-0.017,0.533,0.820050000000047
2023-05-12 11:00:46.072900000,0,0.294,0.003,0.544,0.830050000000047
2023-05-12 11:00:46.082900000,0,0.343,0.017,0.511,0.840050000000047
2023-05-12 11:00:46.092850000,0,0.345,-0.013,0.486,0.85
2023-05-12 11:00:46.102850000,0,0.339,-0.091,0.453,0.86
2023-05-12 11:00:46.112900000,0,0.351,-0.125,0.457,0.870050000000047
2023-05-12 11:00:46.122849999,0,0.437,-0.037,0.394,0.879999999999767
2023-05-12 11:00:46.132850000,0,0.441,0.011,0.41,0.89
2023-05-12 11:00:46.142900000,0,0.482,0.039,0.283,0.900050000000047
2023-05-12 11:00:46.152900000,0,0.595,0.146,0.259,0.910050000000047
