Time,gyro_accuracy,gyro_z,gyro_y,gyro_x,time
2023-05-12 11:01:59.986500000,0,0.496,-0.089,-0.669,0
2023-05-12 11:01:59.996500000,0,0.449,-0.085,-0.619,0.0100000000002328
2023-05-12 11:02:00.006550000,0,0.384,-0.033,-0.654,0.0200500000000466
2023-05-12 11:02:00.016550000,0,0.296,0.05,-0.593,0.0300500000000466
2023-05-12 11:02:00.026550000,0,0.267,0.111,-0.523,0.0400500000000466
2023-05-12 11:02:00.036550000,0,0.257,0.15,-0.546,0.0500500000000466
2023-05-12 11:02:00.046550000,0,0.207,0.134,-0.519,0.0600500000000466
2023-05-12 11:02:00.056550000,0,0.195,0.062,-0.585,0.0700500000000466
2023-05-12 11:02:00.066550000,0,0.134,-0.042,-0.513,0.0800500000000466
2023-05-12 11:02:00.076550000,0,0.085,-0.115,-0.462,0.0900500000000466
2023-05-12 11:02:00.086550000,0,0.06,-0.134,-0.49,0.100050000000047
2023-05-12 11:02:00.096550000,0,0.013,-0.128,-0.4,0.110050000000047
2023-05-12 11:02:00.106550000,0,-0.001,-0.103,-0.414,0.120050000000279
2023-05-12 11:02:00.116550000,0,-0.128,0.048,-0.322,0.130050000000279
2023-05-12 11:02:00.126550000,0,-0.164,0.121,-0.273,0.140050000000279
2023-05-12 11:02:00.136550000,0,-0.15,0.164,-0.263,0.150050000000279
2023-05-12 11:02:00.146550000,0,-0.25,0.169,-0.179,0.160050000000047
2023-05-12 11:02:00.156550000,0,-0.285,0.103,-0.251,0.170050000000047
2023-05-12 11:02:00.166550000,0,-0.38,0.009,-0.16,0.180050000000047
2023-05-12 11:02:00.176550000,0,-0.378,-0.056,-0.087,0.190050000000047
2023-05-12 11:02:00.186550000,0,-0.406,-0.113,-0.126,0.200050000000047
2023-05-12 11:02:00.196550000,0,-0.457,-0.121,-0.048,0.210050000000047
2023-05-12 11:02:00.206550000,0,-0.474,-0.064,-0.06,0.220050000000047
2023-05-12 11:02:00.216550000,0,-0.529,0.039,0.009,0.230050000000047
2023-05-12 11:02:00.226550000,0,-0.527,0.115,0.082,0.240050000000047
2023-05-12 11:02:00.236550000,0,-0.496,0.179,0.062,0.250050000000047
2023-05-12 11:02:00.246550000,0,-0.513,0.203,0.101,0.260050000000047
2023-05-12 11:02:00.256550000,0,-0.521,0.148,0.08,0.270050000000047
2023-05-12 11:02:00.266550000,0,-0.531,0.06,0.14,0.280050000000047
2023-05-12 11:02:00.276550000,0,-0.535,-0.009,0.21,0.290050000000047
2023-05-12 11:02:00.286550000,0,-0.525,-0.072,0.169,0.300050000000047
2023-05-12 11:02:00.296550000,0,-0.511,-0.093,0.232,0.310050000000047
2023-05-12 11:02:00.306550000,0,-0.548,-0.068,0.226,0.320050000000047
